Date,Price,Open,High,Low,Vol.,Change %
24/02/2016,22.955,23.8375,24.815,22.1275,,-3.70%
23/02/2016,23.8375,21.02,24.64,21.02,,0.134
22/02/2016,21.02,20.915,21.8625,17.4075,,0.005
19/02/2016,20.915,21.485,21.6625,17.6975,,-2.65%
18/02/2016,21.485,21.8325,22.3,19.79,,-1.59%
17/02/2016,21.8325,23.04,23.805,20.6375,,-5.24%
16/02/2016,23.04,22.375,23.33,17.32,,0.0297
15/02/2016,22.375,24.6725,24.6725,21.7975,,-9.31%
12/02/2016,24.6725,25.965,25.97,24.0075,,-4.98%
11/02/2016,25.965,22.465,26.87,22.11,,0.1558
10/02/2016,22.465,21.7275,23.095,21.435,,0.0339
09/02/2016,21.7275,20.2575,22.0325,20.2475,,0.0726
08/02/2016,20.2575,18.115,20.4525,17.36,,0.1183
05/02/2016,18.115,18.2075,18.3275,16.5425,,-0.51%
04/02/2016,18.2075,18.5875,18.6525,17.325,,-2.04%
03/02/2016,18.5875,18.035,18.94,18.015,,0.0306
02/02/2016,18.035,17.89,18.35,16.4875,,0.0081
01/02/2016,17.89,17.24,18.1725,17.125,,0.0377
29/01/2016,17.24,17.9,18.8,17.075,,-3.69%
28/01/2016,17.9,19.0575,19.0575,17.2575,,-6.07%
27/01/2016,19.0575,18.265,19.27,17.935,,0.0434
25/01/2016,18.265,18.82,19.1475,17.2125,,-2.95%
22/01/2016,18.82,20.8125,20.8125,17.1175,,-9.57%
21/01/2016,20.8125,20.965,21.6925,17.8525,,-0.73%
20/01/2016,20.965,18.43,22.1075,17.1875,,0.1375
19/01/2016,18.43,20.225,20.225,17.93,,-8.88%
18/01/2016,20.225,19.415,20.54,18.1025,,0.0417
15/01/2016,19.415,18.605,19.69,15.6725,,0.0435
14/01/2016,18.605,18.3525,19.7875,16.465,,0.0138
13/01/2016,18.3525,18.7125,19.6625,17.5225,,-1.92%
12/01/2016,18.7125,18.69,19.1875,17.15,,0.0012
11/01/2016,18.69,17.7975,19.2025,17.7975,,0.0501
08/01/2016,17.7975,18.96,18.96,16.8725,,-6.13%
07/01/2016,18.96,16.5525,19.255,16.49,,0.1454
06/01/2016,16.5525,16.7025,17.1625,15.6075,,-0.90%
05/01/2016,16.7025,16.835,16.835,15.5675,,-0.79%
04/01/2016,16.835,14.26,17.1025,14.03,,0.1806
01/01/2016,14.26,13.87,14.3475,13.105,,0.0281
31/12/2015,13.87,14.35,14.4875,12.9825,,-3.34%
30/12/2015,14.35,14.235,14.495,12.7825,,0.0081
29/12/2015,14.235,14.4025,14.71,13.3325,,-1.16%
28/12/2015,14.4025,13.745,14.525,10.375,,0.0478
24/12/2015,13.745,13.6525,13.94,11.2025,,0.0068
23/12/2015,13.6525,14.4825,14.4825,12.625,,-5.73%
22/12/2015,14.4825,14.225,14.605,12.225,,0.0181
21/12/2015,14.225,14.4925,14.9775,12.98,,-1.85%
18/12/2015,14.4925,14.215,14.705,13.0375,,0.0195
17/12/2015,14.215,16.7275,16.7275,14.0225,,-15.02%
16/12/2015,16.7275,17.3425,17.3425,14.905,,-3.55%
15/12/2015,17.3425,17.7975,18.355,16.1125,,-2.56%
14/12/2015,17.7975,17.1825,18.365,16.46,,0.0358
11/12/2015,17.1825,16.2925,17.77,15.0375,,0.0546
10/12/2015,16.2925,16.725,16.725,15.4625,,-2.59%
09/12/2015,16.725,15.9725,16.9175,15.37,,0.0471
08/12/2015,15.9725,15.865,16.2425,15.47,,0.0068
07/12/2015,15.865,16.085,16.3625,15.79,,-1.37%
04/12/2015,16.085,16.055,16.55,15.5625,,0.0019
03/12/2015,16.055,15.4875,16.155,15.1175,,0.0366
02/12/2015,15.4875,15.635,15.9825,14.725,,-0.94%
01/12/2015,15.635,16.43,16.43,15.525,,-4.84%
30/11/2015,16.43,16.73,17.235,15.8525,,-1.79%
27/11/2015,16.73,16.6875,16.98,16.17,,0.0025
26/11/2015,16.6875,16.245,16.785,15.085,,0.0272
24/11/2015,16.245,17.075,17.075,15.6525,,-4.86%
23/11/2015,17.075,15.8975,17.555,15.775,,0.0741
20/11/2015,15.8975,15.84,16.1375,13.83,,0.0036
19/11/2015,15.84,17.415,17.415,14.42,,-9.04%
18/11/2015,17.415,16.9725,17.75,14.9025,,0.0261
17/11/2015,16.9725,17.8775,17.8775,15.6225,,-5.06%
16/11/2015,17.8775,17.6525,18.6075,15.2875,,0.0127
13/11/2015,17.6525,16.905,17.7225,15.795,,0.0442
11/11/2015,16.905,16.825,16.9475,14.5325,,0.0048
10/11/2015,16.825,17.04,17.0625,15.2975,,-1.26%
09/11/2015,17.04,19.4725,19.4725,15.99,,-12.49%
06/11/2015,19.4725,19.2925,19.5875,16.615,,0.0093
05/11/2015,19.2925,19.355,19.7375,18.34,,-0.32%
04/11/2015,19.355,19.555,19.6325,17.95,,-1.02%
03/11/2015,19.555,19.4775,19.9575,18.07,,0.004
02/11/2015,19.4775,17.88,20.13,17.3775,,0.0893
30/10/2015,17.88,17.5825,18.325,16.8825,,0.0169
29/10/2015,17.5825,17.04,17.9475,14.7175,,0.0318
28/10/2015,17.04,16.535,17.4775,15.555,,0.0305
27/10/2015,16.535,17.23,17.295,15.995,,-4.03%
26/10/2015,17.23,16.1925,17.8225,15.005,,0.0641
23/10/2015,16.1925,16.6225,16.6225,14.65,,-2.59%
21/10/2015,16.6225,16.995,17.425,13.6625,,-2.19%
20/10/2015,16.995,16.8775,17.175,14.525,,0.007
19/10/2015,16.8775,16.275,17.0725,15.3025,,0.037
16/10/2015,16.275,17.17,17.1825,14.03,,-5.21%
15/10/2015,17.17,17.72,17.72,14.855,,-3.10%
14/10/2015,17.72,18.015,18.28,15.7575,,-1.64%
13/10/2015,18.015,19.1225,19.22,17.8475,,-5.79%
12/10/2015,19.1225,18.925,19.985,17.185,,0.0104
09/10/2015,18.925,19.5625,19.685,17.685,,-3.26%
08/10/2015,19.5625,19.3375,19.93,17.3525,,0.0116
07/10/2015,19.3375,19.305,19.7375,17.8975,,0.0017
06/10/2015,19.305,19.1275,19.9,17.385,,0.0093
05/10/2015,19.1275,19.235,19.4575,18.0625,,-0.56%
01/10/2015,19.235,19.625,20.11,18.235,,-1.99%
30/09/2015,19.625,21.57,21.57,19.3725,,-9.02%
29/09/2015,21.57,21.6675,23.6325,20.4425,,-0.45%
28/09/2015,21.6675,20.8825,22.2375,20.77,,0.0376
24/09/2015,20.8825,20.6875,21.5675,19.3825,,0.0094
23/09/2015,20.6875,20.345,22.19,19.77,,0.0168
22/09/2015,20.345,18.1775,21.2475,17.2125,,0.1192
21/09/2015,18.1775,18.2925,18.92,16.9925,,-0.63%
18/09/2015,18.2925,21.9975,21.9975,17.8775,,-16.84%
16/09/2015,21.9975,23.7425,23.7425,21.6025,,-7.35%
15/09/2015,23.7425,24.32,24.5575,22.695,,-2.37%
14/09/2015,24.32,24.975,25.265,23.455,,-2.62%
11/09/2015,24.975,24.745,25.26,23.26,,0.0093
10/09/2015,24.745,24.3,25.835,24.0175,,0.0183
09/09/2015,24.3,24.5675,24.6575,21.3525,,-1.09%
08/09/2015,24.5675,26.35,26.435,23.8375,,-6.76%
07/09/2015,26.35,26.4225,26.825,24.5075,,-0.27%
04/09/2015,26.4225,24.115,27.2525,23.415,,0.0957
03/09/2015,24.115,26.65,26.65,23.7175,,-9.51%
02/09/2015,26.65,28.7175,28.7175,26.375,,-7.20%
01/09/2015,28.7175,24.595,30.4375,24.4425,,0.1676
31/08/2015,24.595,23.33,24.7375,22.6775,,0.0542
28/08/2015,23.33,22.0425,23.6725,19.8025,,0.0584
27/08/2015,22.0425,25.515,25.515,21.515,,-13.61%
26/08/2015,25.515,26.8475,29.05,23.53,,-4.96%
25/08/2015,26.8475,28.13,35.57,26.0825,,-4.56%
24/08/2015,28.13,17.115,30.6525,17.115,,0.6436
21/08/2015,17.115,16.975,18.73,15.19,,0.0082
20/08/2015,16.975,16.68,17.205,15.465,,0.0177
19/08/2015,16.68,16.36,16.9925,14.9475,,0.0196
18/08/2015,16.36,16.4625,16.6625,15.1,,-0.62%
17/08/2015,16.4625,16.02,17.2025,15.29,,0.0276
14/08/2015,16.02,17.0175,17.0175,15.135,,-5.86%
13/08/2015,17.0175,17.445,17.445,16.245,,-2.45%
12/08/2015,17.445,15.8925,17.7175,14.785,,0.0977
11/08/2015,15.8925,15.465,16.0925,13.5525,,0.0276
10/08/2015,15.465,14.91,15.6225,14.2425,,0.0372
07/08/2015,14.91,14.73,15.065,13.17,,0.0122
06/08/2015,14.73,14.665,15.0075,12.89,,0.0044
05/08/2015,14.665,14.83,14.8825,13.6875,,-1.11%
04/08/2015,14.83,15.39,15.695,14.28,,-3.64%
03/08/2015,15.39,14.57,15.645,14.28,,0.0563
31/07/2015,14.57,15.325,15.58,14.5,,-4.93%
30/07/2015,15.325,15.8775,15.8775,14.66,,-3.48%
29/07/2015,15.8775,15.915,16.34,14.13,,-0.24%
28/07/2015,15.915,16.37,16.57,15.5925,,-2.78%
27/07/2015,16.37,15.4575,17.0525,12.925,,0.059
24/07/2015,15.4575,15.52,15.93,12.07,,-0.40%
23/07/2015,15.52,15.13,15.74,13.1,,0.0258
22/07/2015,15.13,15.0975,15.3525,13.5025,,0.0022
21/07/2015,15.0975,14.96,15.3075,13.0125,,0.0092
20/07/2015,14.96,14.8025,15.6175,12.7325,,0.0106
17/07/2015,14.8025,14.7825,15.135,13.285,,0.0014
16/07/2015,14.7825,15.5675,15.5675,14.2975,,-5.04%
15/07/2015,15.5675,16.01,16.03,14.185,,-2.76%
14/07/2015,16.01,16.2725,16.615,14.695,,-1.61%
13/07/2015,16.2725,17.07,17.7175,15.5725,,-4.67%
10/07/2015,17.07,17.4375,17.6325,16.2375,,-2.11%
09/07/2015,17.4375,17.79,18.075,16.2875,,-1.98%
08/07/2015,17.79,16.3075,18.375,15.4425,,0.0909
07/07/2015,16.3075,16.0175,16.565,15.215,,0.0181
06/07/2015,16.0175,16.305,17.045,15.89,,-1.76%
03/07/2015,16.305,15.5575,16.3875,14.785,,0.048
02/07/2015,15.5575,15.845,16.0775,15.1625,,-1.81%
01/07/2015,15.845,16.9275,17.1,15.7175,,-6.39%
30/06/2015,16.9275,17.2975,17.8375,16.7775,,-2.14%
29/06/2015,17.2975,15.76,18.775,15.76,,0.0976
26/06/2015,15.76,15.93,16.525,15.515,,-1.07%
25/06/2015,15.93,15.915,16.7075,15.4775,,0.0009
24/06/2015,15.915,15.0425,16.61,14.945,,0.058
23/06/2015,15.0425,15.4875,16.5425,14.8275,,-2.87%
22/06/2015,15.4875,15.085,15.7475,13.735,,0.0267
19/06/2015,15.085,16.015,16.015,14.905,,-5.81%
18/06/2015,16.015,16.7275,16.7275,14.235,,-4.26%
17/06/2015,16.7275,17.1675,17.1875,14.2975,,-2.56%
16/06/2015,17.1675,17.525,17.855,14.0925,,-2.04%
15/06/2015,17.525,17.4775,18.02,15.3475,,0.0027
12/06/2015,17.4775,17.805,18.2075,16.075,,-1.84%
11/06/2015,17.805,17.0775,17.95,15.9475,,0.0426
10/06/2015,17.0775,18.01,18.02,16.7125,,-5.18%
09/06/2015,18.01,18.885,19.1175,16.475,,-4.63%
08/06/2015,18.885,18.0875,19.065,17.1575,,0.0441
05/06/2015,18.0875,18.1225,18.375,17.6875,,-0.19%
04/06/2015,18.1225,16.82,18.67,16.465,,0.0353
03/06/2015,17.505,16.82,17.9175,15.8575,,0.0407
02/06/2015,16.82,16.9125,17.1375,16.0325,,-0.55%
01/06/2015,16.9125,16.6575,17.46,16.0575,,0.0153
29/05/2015,16.6575,17.1325,17.71,16.4375,,-2.77%
28/05/2015,17.1325,17.2825,17.72,16.5975,,-0.87%
27/05/2015,17.2825,17.0675,17.9675,16.905,,0.0126
26/05/2015,17.0675,16.9325,17.8425,15.2875,,0.008
25/05/2015,16.9325,16.9475,17.6975,14.68,,-0.09%
22/05/2015,16.9475,17.4125,17.44,14.195,,-2.67%
21/05/2015,17.4125,17.7175,18.06,16.1425,,-1.72%
20/05/2015,17.7175,18.27,18.27,15.5725,,-3.02%
19/05/2015,18.27,17.9025,18.525,14.865,,0.0205
18/05/2015,17.9025,19.815,20.47,16.77,,-9.65%
15/05/2015,19.815,20.7,20.9825,19.095,,-4.28%
14/05/2015,20.7,20.685,21.905,19.815,,0.0007
13/05/2015,20.685,20.545,21.4325,18.0975,,0.0068
12/05/2015,20.545,18.625,21.3275,17.22,,0.1031
11/05/2015,18.625,19.11,19.28,16.7675,,-2.54%
08/05/2015,19.11,19.65,19.65,17.4375,,-2.75%
07/05/2015,19.65,19.67,20.0325,18.335,,-0.10%
06/05/2015,19.67,17.365,20.4625,16.7075,,0.1327
05/05/2015,17.365,17.3075,18.07,16.2725,,0.0033
04/05/2015,17.3075,17.225,18.2825,16.96,,0.0048
30/04/2015,17.225,17.235,18.1225,16.3075,,-0.06%
29/04/2015,17.235,17.41,17.885,15.725,,-1.01%
28/04/2015,17.41,18.735,18.895,16.745,,-7.07%
27/04/2015,18.735,19.105,20.0875,16.2175,,-1.94%
24/04/2015,19.105,18.5,19.5925,17.36,,0.0327
23/04/2015,18.5,17.21,19.435,14.965,,0.075
22/04/2015,17.21,17.03,18.3775,14.69,,0.0106
21/04/2015,17.03,16.2975,17.34,15.2275,,0.0449
20/04/2015,16.2975,15.04,16.4225,13.6625,,0.0836
17/04/2015,15.04,14.95,15.1775,13.62,,0.006
16/04/2015,14.95,14.62,15.3,12.9675,,0.0226
15/04/2015,14.62,14.4875,14.985,13.34,,0.0091
13/04/2015,14.4875,14.255,14.93,13.055,,0.0163
10/04/2015,14.255,14.4175,14.79,13.4275,,-1.13%
09/04/2015,14.4175,14.3475,14.8925,13.2875,,0.0049
08/04/2015,14.3475,14.25,14.695,13.35,,0.0068
07/04/2015,14.25,14.5725,14.895,13.98,,-2.21%
06/04/2015,14.5725,13.665,15.0525,13.595,,0.0664
01/04/2015,13.665,14.4925,14.6825,13.565,,-5.71%
31/03/2015,14.4925,14.2625,14.74,13.855,,0.0161
30/03/2015,14.2625,14.5,15.19,14.1075,,-1.64%
27/03/2015,14.5,15.1625,15.4025,14.37,,-4.37%
26/03/2015,15.1625,13.1425,15.6075,12.5175,,0.1537
25/03/2015,13.1425,13.6725,13.9475,12.36,,-3.88%
24/03/2015,13.6725,14.27,14.49,12.4525,,-4.19%
23/03/2015,14.27,14.26,14.58,12.435,,0.0007
20/03/2015,14.26,15.1975,15.36,13.0825,,-6.17%
19/03/2015,15.1975,15.5125,15.5125,12.89,,-2.03%
18/03/2015,15.5125,15.1275,15.7025,13.7225,,0.0255
17/03/2015,15.1275,15.1775,15.4625,13.43,,-0.33%
16/03/2015,15.1775,14.965,15.37,14.3275,,0.0142
13/03/2015,14.965,14.75,15.235,13.45,,0.0146
12/03/2015,14.75,15.13,15.13,13.7825,,-2.51%
11/03/2015,15.13,15.5325,15.61,14.245,,-2.59%
10/03/2015,15.5325,15.8125,16.15,14.955,,-1.77%
09/03/2015,15.8125,14.4375,16.0075,13.315,,0.0952
05/03/2015,14.4375,15.1975,15.2475,13.97,,-5.00%
04/03/2015,15.1975,15.4925,15.4925,14.2975,,-1.90%
03/03/2015,15.4925,15.8475,15.9475,14.98,,-2.24%
02/03/2015,15.8475,16.97,16.97,15.7425,,-6.61%
28/02/2015,16.97,19.57,19.57,16.6925,,-13.29%
27/02/2015,19.57,20.58,20.58,19.3,,-4.91%
26/02/2015,20.58,20.775,21.235,19.9425,,-0.94%
25/02/2015,20.775,21.55,21.55,20.215,,-3.60%
24/02/2015,21.55,21.6325,22.0675,20.9175,,-0.38%
23/02/2015,21.6325,21.2675,22.02,19.405,,0.0172
20/02/2015,21.2675,20.3975,21.2675,19.235,,0.0427
19/02/2015,20.3975,20.9125,21.9075,19.4025,,-2.46%
18/02/2015,20.9125,20.825,21.6475,18.6525,,0.0042
16/02/2015,20.825,20.1025,21.1175,17.475,,0.0359
13/02/2015,20.1025,20.1575,20.4475,16.98,,-0.27%
12/02/2015,20.1575,20.5025,20.96,17.93,,-1.68%
11/02/2015,20.5025,21.1925,21.5075,18.535,,-3.26%
10/02/2015,21.1925,22.015,22.015,19.85,,-3.74%
09/02/2015,22.015,20.685,22.1225,18.5875,,0.0643
06/02/2015,20.685,20.615,21.24,18.72,,0.0034
05/02/2015,20.615,20.05,20.89,18.26,,0.0282
04/02/2015,20.05,19.8075,20.2925,17.9725,,0.0122
03/02/2015,19.8075,20.405,20.48,19.0025,,-2.93%
02/02/2015,20.405,20.1725,21.365,19.855,,0.0115
30/01/2015,20.1725,19.4325,21.21,18.325,,0.0381
29/01/2015,19.4325,19.77,20.5675,17.7025,,-1.71%
28/01/2015,19.77,18.085,20.145,17.62,,0.0932
27/01/2015,18.085,17.885,18.685,16.7775,,0.0112
23/01/2015,17.885,18.565,18.74,13.46,,-3.66%
22/01/2015,18.565,17.7125,18.7625,14.205,,0.0481
21/01/2015,17.7125,17.2725,18.1425,14.33,,0.0255
20/01/2015,17.2725,17.65,17.65,15.715,,-2.14%
19/01/2015,17.65,17.275,18.29,14.555,,0.0217
16/01/2015,17.275,16.16,17.4975,14.86,,0.069
15/01/2015,16.16,17.2475,17.2475,13.825,,-6.31%
14/01/2015,17.2475,16.4825,17.795,14.66,,0.0464
13/01/2015,16.4825,16.11,16.81,14.5725,,0.0231
12/01/2015,16.11,15.955,17.5475,14.3725,,0.0097
09/01/2015,15.955,16.4725,16.9075,14.4625,,-3.14%
08/01/2015,16.4725,18.14,18.14,15.3825,,-9.19%
07/01/2015,18.14,17.42,19.07,16.5025,,0.0413
06/01/2015,17.42,14.1525,17.87,13.4575,,0.2309
05/01/2015,14.1525,13.795,14.405,13.1525,,0.0259
02/01/2015,13.795,15.025,15.025,13.4825,,-8.19%
01/01/2015,15.025,15.12,15.5075,14.755,,-0.63%
31/12/2014,15.12,14.8625,15.4025,14.6025,,0.0173
30/12/2014,14.8625,14.5825,15.2225,14.1425,,0.0192
29/12/2014,14.5825,14.645,15.0425,14.2175,,-0.43%
26/12/2014,14.645,15.07,16.355,14.3975,,-2.82%
24/12/2014,15.07,15.2975,15.6125,14.3,,-1.49%
23/12/2014,15.2975,14.21,16.115,13.5475,,0.0765
22/12/2014,14.21,14.51,15.5775,14.0225,,-2.07%
19/12/2014,14.51,14.5975,14.775,11.845,,-0.60%
18/12/2014,14.5975,16.925,16.925,13.9725,,-13.75%
17/12/2014,16.925,16.3075,19.0625,14.195,,0.0379
16/12/2014,16.3075,14.02,16.555,12.5725,,0.1632
15/12/2014,14.02,13.7525,14.3275,12.565,,0.0195
12/12/2014,13.7525,12.7725,13.91,11.5325,,0.0767
11/12/2014,12.7725,12.2425,12.9025,11.1875,,0.0433
10/12/2014,12.2425,12.495,12.965,11.5725,,-2.02%
09/12/2014,12.495,12.2075,13.0825,10.8225,,0.0236
08/12/2014,12.2075,11.95,12.6525,11.2275,,0.0215
05/12/2014,11.95,12.445,12.445,11.325,,-3.98%
04/12/2014,12.445,12.3675,12.635,10.715,,0.0063
03/12/2014,12.3675,12.395,12.6075,11.2875,,-0.22%
02/12/2014,12.395,13.2025,13.3325,12.205,,-6.12%
01/12/2014,13.2025,12.8975,13.615,12.1975,,0.0236
28/11/2014,12.8975,12.7425,13.125,11.595,,0.0122
27/11/2014,12.7425,12.985,13.1175,11.65,,-1.87%
26/11/2014,12.985,13.525,13.5375,10.6075,,-3.99%
25/11/2014,13.525,13.0175,14.2475,11.4525,,0.039
24/11/2014,13.0175,13.8525,13.8525,9.3475,,-6.03%
21/11/2014,13.8525,14.165,15.145,11.05,,-2.21%
20/11/2014,14.165,14.345,14.355,11.905,,-1.25%
19/11/2014,14.345,14.065,14.6325,10.245,,0.0199
18/11/2014,14.065,14.41,14.905,10.84,,-2.39%
17/11/2014,14.41,13.9725,14.91,11.48,,0.0313
14/11/2014,13.9725,13.8,14.2,11.3825,,0.0125
13/11/2014,13.8,14.435,14.435,12.7125,,-4.40%
12/11/2014,14.435,14.8,14.8,12.5875,,-2.47%
11/11/2014,14.8,13.93,15.485,12.72,,0.0625
10/11/2014,13.93,14.11,17.21,12.975,,-1.28%
07/11/2014,14.11,13.755,14.7025,13.1225,,0.0258
05/11/2014,13.755,13.7375,14.32,12.49,,0.0013
03/11/2014,13.7375,13.295,13.945,12.455,,0.0333
31/10/2014,13.295,13.265,13.76,12.215,,0.0023
30/10/2014,13.265,13.005,13.4575,11.7625,,0.02
29/10/2014,13.005,13.3225,13.595,12.54,,-2.38%
28/10/2014,13.3225,13.515,13.655,12.035,,-1.42%
27/10/2014,13.515,12.8625,13.795,11.9225,,0.0507
23/10/2014,12.8625,13.03,13.115,11.845,,-1.29%
22/10/2014,13.03,13.33,13.33,12.04,,-2.25%
21/10/2014,13.33,14.19,14.19,11.98,,-6.06%
20/10/2014,14.19,16.4,16.4,12.94,,-13.48%
17/10/2014,16.4,16.4325,16.855,14.7375,,-0.20%
16/10/2014,16.4325,14.5925,16.885,14.32,,0.1261
14/10/2014,14.5925,14.5,15.3025,12.9325,,0.0064
13/10/2014,14.5,14.33,15.23,14.0725,,0.0119
10/10/2014,14.33,13.155,14.455,12.445,,0.0893
09/10/2014,13.155,14.1125,14.1125,12.7475,,-6.78%
08/10/2014,14.1125,14.4625,14.8475,13.675,,-2.42%
07/10/2014,14.4625,13,14.57,13,,0.1125
01/10/2014,13,13.145,13.4775,12.8325,,-1.10%
30/09/2014,13.145,13.385,13.5675,12.7225,,-1.79%
29/09/2014,13.385,12.9275,14.2275,12.7675,,0.0354
26/09/2014,12.9275,13.2975,14.8325,12.5375,,-2.78%
25/09/2014,13.2975,12.535,13.8825,11.58,,0.0608
24/09/2014,12.535,12.41,13.515,11.8875,,0.0101
23/09/2014,12.41,11.565,12.8725,11.08,,0.0731
22/09/2014,11.565,11.8875,12.4375,10.315,,-2.71%
19/09/2014,11.8875,12.325,12.4025,11.3825,,-3.55%
18/09/2014,12.325,12.9475,12.9475,11.05,,-4.81%
17/09/2014,12.9475,13.2825,13.2825,11.2625,,-2.52%
16/09/2014,13.2825,13.255,13.7325,12.0475,,0.0021
15/09/2014,13.255,12.365,13.3625,12.0375,,0.072
12/09/2014,12.365,12.5175,12.62,11.3975,,-1.22%
11/09/2014,12.5175,12.93,13.14,11.815,,-3.19%
10/09/2014,12.93,12.7575,13.11,11.805,,0.0135
09/09/2014,12.7575,12.7925,13.0425,11.0125,,-0.27%
08/09/2014,12.7925,12.935,13.0725,12.1775,,-1.10%
05/09/2014,12.935,13.0775,13.3075,12.305,,-1.09%
04/09/2014,13.0775,13.3925,13.615,12.3975,,-2.35%
03/09/2014,13.3925,13.4475,13.9525,12.5675,,-0.41%
02/09/2014,13.4475,13.53,13.91,12.485,,-0.61%
01/09/2014,13.53,13.0675,13.675,12.8575,,0.0354
28/08/2014,13.0675,13.0625,14.345,12.325,,0.0004
27/08/2014,13.0625,13.9025,13.9025,12.7425,,-6.04%
26/08/2014,13.9025,13.7875,14.52,13.28,,0.0083
25/08/2014,13.7875,13.62,14.165,12.0075,,0.0123
22/08/2014,13.62,13.7325,13.9725,12.2025,,-0.82%
21/08/2014,13.7325,13.66,14.36,12.0075,,0.0053
20/08/2014,13.66,13.905,14.33,12.4575,,-1.76%
19/08/2014,13.905,13.5025,14.2075,11.945,,0.0298
18/08/2014,13.5025,13.22,14.195,11.9775,,0.0214
14/08/2014,13.22,13.7625,13.7625,11.8375,,-3.94%
13/08/2014,13.7625,13.4675,14.0875,12.72,,0.0219
12/08/2014,13.4675,13.9975,14.4275,12.33,,-3.79%
11/08/2014,13.9975,14.6175,14.7625,13.4825,,-4.24%
08/08/2014,14.6175,14.1375,15.18,13.025,,0.034
07/08/2014,14.1375,14.2975,14.455,13.02,,-1.12%
06/08/2014,14.2975,13.9475,14.565,12.9175,,0.0251
05/08/2014,13.9475,14.815,14.815,13.6675,,-5.86%
04/08/2014,14.815,15.22,15.4725,14.3075,,-2.66%
01/08/2014,15.22,13.8225,15.38,13.7125,,0.1011
31/07/2014,13.8225,13.8875,14.0675,13.125,,-0.47%
30/07/2014,13.8875,14.3225,14.76,13.6925,,-3.04%
28/07/2014,14.3225,14.22,15.1,14.105,,0.0072
25/07/2014,14.22,14.72,14.9975,12.7775,,-3.40%
24/07/2014,14.72,14.69,15.1475,12.4375,,0.002
23/07/2014,14.69,14.64,15.095,12.465,,0.0034
22/07/2014,14.64,14.8975,14.8975,12.2475,,-1.73%
21/07/2014,14.8975,15.095,15.505,13.625,,-1.31%
18/07/2014,15.095,14.965,15.5275,12.9775,,0.0087
17/07/2014,14.965,14.73,15.18,11.9425,,0.016
16/07/2014,14.73,14.7675,15.0825,13.815,,-0.25%
15/07/2014,14.7675,15.5625,15.5625,13.8425,,-5.11%
14/07/2014,15.5625,15.7225,16.7075,14.9825,,-1.02%
11/07/2014,15.7225,15.965,16.0225,14.845,,-1.52%
10/07/2014,15.965,18.1875,18.1875,15.41,,-12.22%
09/07/2014,18.1875,19.18,19.305,18.01,,-5.17%
08/07/2014,19.18,19.4075,19.9475,18.155,,-1.17%
07/07/2014,19.4075,18.155,19.575,17.5525,,0.069
04/07/2014,18.155,17.805,18.685,17.06,,0.0197
03/07/2014,17.805,17.57,18.2625,17.2325,,0.0134
02/07/2014,17.57,17.6625,17.79,17.09,,-0.52%
01/07/2014,17.6625,17.8725,18.15,17.24,,-1.17%
30/06/2014,17.8725,17.6275,18.4525,17.5925,,0.0139
27/06/2014,17.6275,17.7025,18.37,17.375,,-0.42%
26/06/2014,17.7025,18.3125,18.4975,17.1025,,-3.33%
25/06/2014,18.3125,19.1875,20.1175,18.105,,-4.56%
24/06/2014,19.1875,18.9625,20.605,18.68,,0.0119
23/06/2014,18.9625,18.8475,19.535,17.815,,0.0061
20/06/2014,18.8475,18.7425,19.245,15.5925,,0.0056
19/06/2014,18.7425,18.58,19.375,16.9575,,0.0087
18/06/2014,18.58,17.695,19.135,14.55,,0.05
17/06/2014,17.695,17.9825,18.4775,16.605,,-1.60%
16/06/2014,17.9825,17.7625,18.535,15.255,,0.0124
13/06/2014,17.7625,16.9025,17.9625,14.5175,,0.0509
12/06/2014,16.9025,17.06,17.4825,15.69,,-0.92%
11/06/2014,17.06,16.6625,17.5,14.0025,,0.0239
10/06/2014,16.6625,17.095,18.125,14.385,,-2.53%
09/06/2014,17.095,15.9825,17.4225,14.6325,,0.0696
06/06/2014,15.9825,15.4475,16.455,13.7425,,0.0346
05/06/2014,15.4475,15.565,16.0425,14.125,,-0.75%
04/06/2014,15.565,15.795,15.92,14.4425,,-1.46%
03/06/2014,15.795,16.4975,16.895,15.1625,,-4.26%
02/06/2014,16.4975,16.335,17.1025,15.7125,,0.0099
30/05/2014,16.335,16.69,16.9475,15.8725,,-2.13%
29/05/2014,16.69,17.5575,17.775,16.17,,-4.94%
28/05/2014,17.5575,19.1,19.5575,17.3375,,-8.08%
27/05/2014,19.1,19.84,21.415,17.775,,-3.73%
26/05/2014,19.84,17.705,20.5975,14.59,,0.1206
23/05/2014,17.705,17.835,18.1025,13.9675,,-0.73%
22/05/2014,17.835,17.91,18.6825,14.7575,,-0.42%
21/05/2014,17.91,19.2325,19.2325,14.5575,,-6.88%
20/05/2014,19.2325,20.63,21.13,16.17,,-6.77%
19/05/2014,20.63,24.2925,24.2925,19.62,,-15.08%
16/05/2014,24.2925,36.765,36.765,21.7375,,-33.92%
15/05/2014,36.765,32.42,37.48,31.1375,,0.134
14/05/2014,32.42,32.0475,32.995,28.61,,0.0116
13/05/2014,32.0475,37.105,37.105,28.245,,-13.63%
12/05/2014,37.105,37.705,39.3,33.815,,-1.59%
09/05/2014,37.705,34.3,38.9575,32.6775,,0.0993
08/05/2014,34.3,33.6125,35.01,29.61,,0.0205
07/05/2014,33.6125,33.2675,34.455,30.3125,,0.0104
